cz90,civ_noninst_pop,civ_noninst_pop_employed,civ_noninst_pop_local,civ_noninst_pop_immigrant,civ_noninst_pop_employed_local,civ_noninst_pop_employed_immigrant,civ_noninst_pop_employed_central_america,civ_noninst_pop_employed_south_america,civ_noninst_pop_employed_mexico,civ_noninst_labforce,civ_noninst_labforce_local,civ_noninst_labforce_immigrant,civ_noninst_labforce_central_america,civ_noninst_labforce_south_america,civ_noninst_labforce_mexico,count,count_local,count_immigrant,count_central_america,count_south_america,count_mexico,county_prop_incz,county_prop_inpuma,EPOP,state_fips,state_abbv,states_count,states_abbv,cbsa10,cbsa_name
15900,1342784.950081855,1001332.4413446486,1202648.2855871916,140136.66449466348,898949.1562958658,102383.28504878283,4223.386960417032,3617,10243.54252114892,1049993.7663483322,942880.335727632,107113.43062070012,4352.386960417032,3668,11036.54252114892,57343.781797379255,52708.01445558667,4635.7673417925835,177.12643525004387,154.3754784166813,402.47361624240875,0.9687179373450836,15.219653070333012,74.57131845896903,39,OH,1,OH,18140,"Columbus, OH"
16000,188030.89228832722,134270.52043375373,185122.74056091905,2908.1517274081707,132430.8287114799,1839.6917222738266,30.22137486934662,47.48866307735443,485.38233521580696,141157.25757312775,139147.6563091278,2009.601263999939,47.22137486934662,68.69431215524673,492.45088490843773,9935.156196147203,9788.428666442633,146.72752970457077,3.816037952899933,5.815987557172775,30.557156205177307,0.7076127102353054,1.7385078125894404,71.40875565694962,39,OH,1,OH,31900,"Mansfield, OH"
16100,212168.00932142138,142818.8275000155,199335.14887079597,12832.86045062542,134916.5209838152,7902.306516200304,84.69376200437546,371.75138342380524,91.56768348813057,149826.21547037363,141693.1513004005,8133.064169973135,84.69376200437546,391.75138342380524,91.56768348813057,13881.69632846117,13382.516868889332,499.1794595718384,9.665988177061081,27.324445605278015,6.221612423658371,0.664451877602005,1.370531773709744,67.31402531267277,42,PA,1,PA,44300,"State College, PA"
16200,224914.39734596014,155714.06354767084,222221.4381749034,2692.9591710567474,154114.52691936493,1599.536628305912,73.19516217708588,52.06089234352112,129.6195052266121,164775.63781487942,163018.7618803382,1756.8759345412254,73.19516217708588,52.06089234352112,158.28235465288162,18828.250737547874,18662.720259308815,165.53047823905945,6.56876415014267,4.156362175941467,19.57798081636429,0.8819273707012893,2.341955532763226,69.23259043668675,42,PA,1,PA,27780,"Johnstown, PA"
16300,1549125.3369446546,1127346.0855965167,1478337.988516733,70787.34842792153,1078904.9270083755,48441.1585881412,915.8284759670496,2535.2574316710234,1936.8284759670496,1187896.6631856412,1136967.5045975,50929.1585881412,1008.8284759670496,2727.2574316710234,1997.8284759670496,78535.87615841627,75557.58718386292,2978.2889745533466,54.30699905753136,172.7674976438284,114.92099717259407,0.994369605980828,18.023562105331287,72.77307127517425,42,PA,1,PA,38300,"Pittsburgh, PA"
16400,441592.6621207595,303433.91374248266,433605.01056677103,7987.651553988457,298169.0723436475,5264.841398835182,320.1715232729912,339.74256616830826,633.1715232729912,324099.33610874414,318573.49470990896,5525.841398835182,484.1715232729912,339.74256616830826,646.1715232729912,24373.12378334999,24024.412758708,348.71102464199066,19.69300091266632,18.232502281665802,30.079002737998962,0.9817122612074627,5.716563022572249,68.71353167084659,39,OH,2,OH; PA,49660,"Youngstown-Warren-Boardman, OH-PA"
16500,383089.21750342846,264964.17341685295,371578.02081793547,11511.196685492992,257837.98300480843,7126.190412044525,221.1661797761917,335.86054307222366,595,281645.44538372755,274065.86624509096,7579.579138636589,226.1661797761917,336.86054307222366,623,27329.782379567623,26710.120581805706,619.6617977619171,25.388726592063904,29.388726592063904,28,0.9516211751575296,4.482140386876356,69.16513472856532,42,PA,2,NY; PA,21500,"Erie, PA"
16600,325669.2850138843,222490.9767254889,305575.31311684847,20093.971897035837,208855.67034360766,13635.306381881237,777.3283708393574,883.1625199317932,1460.0755784511566,233538.98786467314,219331.40285339952,14207.585011273623,940.3283708393574,919.1625199317932,1460.0755784511566,14499.895834088326,13766.779804110527,733.1160299777985,47.27343341708183,46.81574189662933,64.04762303829193,0.9369462933611498,2.8071157102317033,68.31807203310666,51,VA,2,VA; WV,40220,"Roanoke, VA"
16701,36288.09371678531,22960.62947665155,35870.42497494817,417.6687418371439,22647.353027895093,313.2764487564564,6.599439159035683,20.994332492351532,7.012101888656616,24594.114769518375,24276.35193015635,317.76283936202526,6.599439159035683,20.994332492351532,7.012101888656616,1953.2269065082073,1933.0140475332737,20.212858974933624,0.24442367255687714,1.83100226521492,0.5799624025821686,0.3697154142985617,0.1805381855113739,63.2731761989221,54,WV,1,WV,21180,"Elkins, WV"
16702,187754,122056,181194,6560,118452,3604,186,214,188,131039,127253,3786,199,214,188,9768,9533,235,9,10,15,1,2,65.00846852796744,54,WV,1,WV,34060,"Morgantown, WV"
16703,23957.026570022106,15274.366031348705,23700.041244149208,256.9853258728981,15069.351683288813,205.01434805989265,0,15.30433702468872,2.869563192129135,16336.104412436485,16128.220501184464,207.8839112520218,0,15.30433702468872,2.869563192129135,1321.5932701528072,1307.8831349015236,13.710135251283646,0,1.27536141872406,0.318840354681015,0.318840354681015,0.10165917177311545,63.75735313689478,54,WV,1,WV,NA,NA
16801,99076.8451512754,58410.83970579505,97763.86036258936,1312.984788686037,57640.55930414796,770.2804016470909,70.09527376294136,23.557986974716187,37.152435064315796,63186.87643444538,62370.39937248826,816.4770619571209,70.09527376294136,30.898568749427795,37.152435064315796,4269.613578975201,4215.979593932629,53.63398504257202,2.7197000682353973,6.929296433925629,1.5906915068626404,0.609035891496851,0.6584746197696711,58.95508644488074,54,WV,1,WV,13220,"Beckley, WV"
16802,33343.90495097637,19394.278063595295,32959.25496688485,384.6499840915203,19179.56541404128,214.7126495540142,29.498148053884506,3.9680793285369873,16.14928311109543,21104.971203178167,20887.28249412775,217.68870905041695,29.498148053884506,3.9680793285369873,16.14928311109543,1613.5701222717762,1600.136481910944,13.433640360832214,1.2007592618465424,0.6613465547561646,0.8700859844684601,0.28236830507912636,0.1529169658885765,58.1643874408519,54,WV,1,WV,NA,NA
16901,199603.47128900886,120499.1625624299,196659.68411269784,2943.787176311016,118254.08841976523,2245.074142664671,34,41,78.67116016149521,129474.10155567527,127179.20796751976,2294.893588155508,34,41,89.67116016149521,8951.6121776402,8804.591956913471,147.02022072672844,1,5,8.335580080747604,0.9284139475807858,2.1126139905945687,60.36927202932125,54,WV,1,WV,16620,"Charleston, WV"
16902,12857.359607815742,7078.584190607071,12805.245589911938,52.11401790380478,7047.964670360088,30.619520246982574,2.63611763715744,0,2.8388959169387817,7775.127581655979,7744.508061408997,30.619520246982574,2.63611763715744,0,2.8388959169387817,681.537798345089,677.4822327494621,4.055565595626831,0.20277827978134155,0,0.20277827978134155,0.20277827978134155,0.04111903075108003,55.054726682017474,54,WV,1,WV,NA,NA
17000,111715.01727931201,53139.64036439359,111010.56952860951,704.4477507025003,52718.27627760172,421.364086791873,14,31.166719898581505,21.950347244739532,58891.23703406751,58452.859362736344,438.3776713311672,14,31.166719898581505,22.295419916510582,5261.019184365869,5222.672185733914,38.34699863195419,1,2.3450726717710495,1.5901978462934494,0.8257256455278494,1.0733169232738826,47.56714151646493,21,KY,2,KY; WV,NA,NA
17100,204884.14284920692,118635.9002019763,202397.39696016908,2486.7458890378475,117226.13329720497,1409.766904771328,16.09830367565155,99.59618079662323,105.99616158008575,126318.25424402952,124887.70963305235,1430.5446109771729,16.09830367565155,99.59618079662323,108.65108895301819,9735.452326059341,9608.494059324265,126.9582667350769,2.0088820457458496,8.321290403604507,8.233072608709335,0.7367843709351973,1.7033638627903267,57.903895612503,21,KY,3,KY; OH; WV,26580,"Huntington-Ashland, WV-KY-OH"
17200,136667.81531690806,94625.07559215277,123121.35465158522,13546.46066532284,84752.5279593505,9872.547632802278,2433.3893027305603,472.31339198350906,2342.124140586704,99400.62449489534,89225.26053228974,10175.363962605596,2520.707033634186,472.31339198350906,2349.1349023245275,7626.548689063638,7047.702442385256,578.8462466783822,93.56012964248657,31.702960953116417,117.85027825459838,0.843291509541253,1.409851961673131,69.2372782668211,51,VA,2,VA; WV,25500,"Harrisonburg, VA"
17300,120980.92165602744,86532.57011496276,116186.88265603781,4794.038999989629,83405.83107889444,3126.7390360683203,202.49208948016167,168.36305563151836,774.7223594486713,89967.3210240975,86765.76052708924,3201.560497008264,202.49208948016167,209.36305563151836,779.7223594486713,5187.678984574974,4989.659465171397,198.01951940357685,14.002891078591347,9.6566217020154,29.76260746270418,0.8352964147318572,1.0305879561555962,71.52579839075113,51,VA,2,VA; NA,44420,"Staunton-Waynesboro, VA"
17400,307300.1283387244,221378.60130144656,290656.5315936431,16643.596745081246,209199.87759554386,12178.723705902696,2680.0731865763664,1021.7987779453397,1769.905722655356,234444.83368516713,221746.11213918775,12698.72154597938,2713.8404770046473,1106.7987779453397,1926.035156212747,13809.149004161358,13240.811326287687,568.337677873671,74.8806076720357,56.077969677746296,66.35201264172792,0.8495528319768668,2.6426606591385338,72.03986620449112,42,PA,3,MD; PA; WV,25180,"Hagerstown-Martinsburg, MD-WV"
17501,93910.25913231075,62422.721115514636,91787.82442940772,2122.4347029030323,61005.155777432024,1417.5653380826116,61.802729323506355,137.87880043685436,139.53259037435055,67098.71866252273,65628.1106358692,1470.6080266535282,66.51746731996536,137.87880043685436,162.8973829522729,5573.9059417545795,5448.739418618381,125.16652313619852,3.4814410507678986,10.040891662240028,7.8092676773667336,0.7152084864813106,1.0569098006716415,66.47060895398752,24,MD,2,MD; WV,19060,"Cumberland, MD-WV"
17502,95906.77433875203,71714.59781840444,87101.23015663028,8805.544182121754,65161.13052140176,6553.467297002673,2455.7979787290096,233.98377814888954,1461.6016584336758,74464.60934956372,67760.27724303305,6704.332106530666,2578.802798628807,233.98377814888954,1475.7609484046698,4281.4574239254,3968.4799945503473,312.97742937505245,88.10779994726181,14.740139931440353,64.2131899446249,0.849561191363218,1.0111070515441922,74.77532042220659,51,VA,2,VA; WV,49020,"Winchester, VA-WV"
17600,221927.09676136076,159804.32694388926,200477.53997394443,21449.55678741634,144818.06085456908,14986.266089320183,2204.846873432398,1039.993614718318,2032.3387365341187,166154.92409817874,150802.64661449194,15352.277483686805,2248.1930516064167,1044.4971137493849,2074.012815192342,11042.65724991262,9965.545890152454,1077.1113597601652,97.19101865589619,74.80573050677776,100.86258229613304,0.7897571972650308,2.072215488240378,72.00757783792737,51,VA,1,VA,16820,"Charlottesville, VA"
17700,676372.5523922145,468721.9928509593,628799.5843924284,47572.96799978614,439275.17857435346,29446.814276605844,676,1482.9681255221367,449.48254492878914,496432.4398121536,465043.9644342661,31388.475377887487,748,1527.9681255221367,455.48254492878914,43866.40421041846,41072.96112912893,2793.44308128953,68,117.32827389240265,43.49772325158119,0.9855126017390928,8.027693517757122,69.29938111668923,36,NY,1,NY,45060,"Syracuse, NY"
17800,95203.16737854481,64656.17517435551,92401.91429191828,2801.2530866265297,62768.47205156088,1887.7031227946281,54.323521733284,275.6075278520584,92.89105117321014,68157.14520794153,66206.60577690601,1950.5394310355186,54.323521733284,275.6075278520584,92.89105117321014,8701.859644114971,8438.763355374336,263.0962887406349,4.380929172039032,19.686885476112366,17.182863891124725,0.7483741041893452,1.066092161006118,67.9138908449033,36,NY,1,NY,36580,"Oneonta, NY"
17900,178110.06816270202,119400.84032163024,165472.15187246352,12637.9162902385,111794.73023183644,7606.110089793801,129.9605624228716,807.8968870937824,146.09481612592936,127409.78559295833,119333.32749049366,8076.458102464676,131.6547407656908,807.8968870937824,176.09481612592936,10873.489878505468,10268.701347321272,604.7885311841965,8.595612339675426,37.755950793623924,12.709940031170845,0.8532462800738507,2.0950588491717066,67.03767033122384,36,NY,2,NY; PA,13780,"Binghamton, NY"
18000,1482937,1077129,1373526,109411,1003487,73642,1379,3852,2198,1129089,1051979,77110,1471,3958,2249,78829,73651,5178,114,255,168,1.000000011175871,19,72.63484558008871,36,NY,1,NY,15380,"Buffalo-Cheektowaga-Niagara Falls, NY"
18100,220199.34831678867,146693.81105089188,204250.72405305505,15948.624263733625,136472.8610690534,10220.949981838465,76.18393072485924,508.40724715590477,216.0685312449932,154995.1162944734,144460.62909322977,10534.487201243639,88.18393072485924,508.40724715590477,238.60575065016747,16450.475005447865,15620.873587399721,829.6014180481434,13.890508085489273,46.26860970258713,20.1591177880764,0.9253436672355226,3.1429608328520127,66.61863996066491,36,NY,2,NY; PA,18500,"Corning, NY"
18201,111607.65157103539,74526.12753677368,109293.26058918238,2314.3909818530083,73078.1814533472,1447.9460834264755,29.16806972026825,20.4790900349617,84.24487125873566,78884.99643617868,77313.05035275221,1571.9460834264755,29.16806972026825,28.4790900349617,84.24487125873566,11973.251080453396,11734.831301152706,238.4197793006897,6.034981608390808,8.374145209789276,9.017490804195404,0.7883495430941974,1.115031948513579,66.77510590690973,36,NY,2,NY; PA,36460,"Olean, NY"
18202,20973.097793400288,14741.463946342468,20758.84671573341,214.2510776668787,14590.106592148542,151.35735419392586,17.733967930078506,5.155223235487938,8.660775035619736,15656.412966176867,15505.055611982942,151.35735419392586,17.733967930078506,5.155223235487938,8.660775035619736,1777.3147626668215,1762.4677197486162,14.847042918205261,1.237253576517105,1.4434625059366226,0.6186267882585526,0.20620892941951752,0.04252212257234356,70.2874896763283,42,PA,1,PA,NA,NA
18300,145420,93282,138834,6586,89325,3957,254,314,241,99740,95463,4277,254,314,241,11922,11451,471,21,26,22,1,2,64.14660981983221,36,NY,1,NY,36300,"Ogdensburg-Massena, NY"
18400,99978.7840309143,67787.15652179718,96314.16643619537,3664.617594718933,65228.63667201996,2558.5198497772217,44.74977684020996,63.23338031768799,28.21181583404541,71537.3823852539,68763.86904239655,2773.513342857361,44.74977684020996,148.84164905548096,28.21181583404541,7287.4038763046265,7025.714963912964,261.6889123916626,5.83692741394043,10.701033592224121,4.864106178283691,0.9728212356567383,0.9463811565447031,67.80154127583388,36,NY,1,NY,38460,"Plattsburgh, NY"
18500,65993.216543369,45529.84386757575,64309.834117038175,1683.3824263308197,44376.3637026567,1153.4801649190485,111.25022341683507,25.766620045527816,117.78818432800472,48074.618025660515,46839.13135258667,1235.4866730738431,111.25022341683507,28.158351799473166,117.78818432800472,4460.596165554598,4351.285076443106,109.31108911149204,8.163072619587183,3.298966469243169,5.135893849655986,0.9574578697112607,1.000738685534973,68.99170286336133,36,NY,1,NY,24100,"Gloversville, NY"
18600,715934.5526109636,520549.77347129583,656136.2872136831,59798.265397280455,477062.51588764787,43487.25758364797,1121,6684.204203546047,1445.8261114656925,548737.2414005697,503350.6624480486,45386.578952521086,1121,7110.204203546047,1569.8261114656925,38181.86258813739,35365.212224662304,2816.6503634750843,55,323.74669897556305,87.58601453900337,0.9790108062308882,8.082561372789343,72.70912844936551,36,NY,1,NY,10580,"Albany-Schenectady-Troy, NY"
18700,115366.65656840801,83832.20938891172,113069.78555816412,2296.8710102438927,82207.08762663603,1625.1217622756958,124.82941567897797,97.83785438537598,186.1027126312256,87350.01252746582,85687.69836002588,1662.3141674399376,124.82941567897797,97.83785438537598,186.1027126312256,8193.301035523415,8063.202542245388,130.09849327802658,16.196624517440796,6.341892719268799,6.884629309177399,0.8039601352403469,1.2945630060256157,72.66589141308991,42,PA,1,PA,44980,"Sunbury, PA"
18800,558388.660895586,390360.2191513777,517365.06362736225,41023.59726822376,360689.1041954756,29671.1149559021,1223.7159172296524,3195.3232612609863,1930.7054777145386,415195.389005661,383607.44083952904,31587.948166131973,1353.0217388868332,3278.3232612609863,1930.7054777145386,29452.383803725243,27985.36206483841,1467.0217388868332,55.02345860004425,129.48219108581543,83.02345860004425,0.9658449299257166,6.515002781762419,69.90833562509819,42,PA,1,PA,42540,"Scranton--Wilkes-Barre--Hazleton, PA"
18900,134689.65361309052,93906.19027328491,132042.2778480053,2647.3757650852203,92378.14023518562,1528.050038099289,24.816069841384888,61.59275555610657,99.93147301673889,99258.885098695755,97637.37227964401,1621.5128190517426,72.81606984138489,61.59275555610657,107.3942539691925,11730.525193691254,11578.126609563828,152.39858412742615,7.109492063522339,5.731390476226807,9.840882539749146,0.8836540481112962,1.3867576357243365,69.72041857278795,42,PA,1,PA,48700,"Williamsport, PA"
